HOOD_158,NEIGHBOURHOOD_158,OCC_YEAR,MCI_CATEGORY,count
136,West Hill (136),2021,Robbery,44
136,West Hill (136),2021,Theft Over,4
136,West Hill (136),2022,Assault,383
136,West Hill (136),2022,Auto Theft,59
136,West Hill (136),2022,Break and Enter,43
136,West Hill (136),2022,Robbery,62
136,West Hill (136),2022,Theft Over,14
136,West Hill (136),2023,Assault,434
136,West Hill (136),2023,Auto Theft,84
136,West Hill (136),2023,Break and Enter,56
136,West Hill (136),2023,Robbery,56
136,West Hill (136),2023,Theft Over,19
136,West Hill (136),2024,Assault,403
136,West Hill (136),2024,Auto Theft,91
136,West Hill (136),2024,Break and Enter,70
136,West Hill (136),2024,Robbery,45
136,West Hill (136),2024,Theft Over,16
136,West Hill (136),2025,Assault,293
136,West Hill (136),2025,Auto Theft,36
136,West Hill (136),2025,Break and Enter,48
136,West Hill (136),2025,Robbery,28
136,West Hill (136),2025,Theft Over,16
138,Eglinton East (138),2003,Assault,1
138,Eglinton East (138),2006,Assault,1
138,Eglinton East (138),2009,Assault,2
138,Eglinton East (138),2010,Assault,1
138,Eglinton East (138),2013,Assault,6
138,Eglinton East (138),2013,Auto Theft,1
138,Eglinton East (138),2013,Break and Enter,1
138,Eglinton East (138),2014,Assault,189
138,Eglinton East (138),2014,Auto Theft,20
138,Eglinton East (138),2014,Break and Enter,40
138,Eglinton East (138),2014,Robbery,68
138,Eglinton East (138),2014,Theft Over,8
138,Eglinton East (138),2015,Assault,186
138,Eglinton East (138),2015,Auto Theft,19
138,Eglinton East (138),2015,Break and Enter,77
138,Eglinton East (138),2015,Robbery,47
138,Eglinton East (138),2015,Theft Over,3
138,Eglinton East (138),2016,Assault,209
138,Eglinton East (138),2016,Auto Theft,21
138,Eglinton East (138),2016,Break and Enter,64
138,Eglinton East (138),2016,Robbery,46
138,Eglinton East (138),2016,Theft Over,6
138,Eglinton East (138),2017,Assault,222
138,Eglinton East (138),2017,Auto Theft,30
138,Eglinton East (138),2017,Break and Enter,56
138,Eglinton East (138),2017,Robbery,37
138,Eglinton East (138),2017,Theft Over,1
138,Eglinton East (138),2018,Assault,187
138,Eglinton East (138),2018,Auto Theft,14
138,Eglinton East (138),2018,Break and Enter,45
138,Eglinton East (138),2018,Robbery,35
138,Eglinton East (138),2018,Theft Over,6
138,Eglinton East (138),2019,Assault,194
138,Eglinton East (138),2019,Auto Theft,26
138,Eglinton East (138),2019,Break and Enter,59
138,Eglinton East (138),2019,Robbery,36
138,Eglinton East (138),2019,Theft Over,8
138,Eglinton East (138),2020,Assault,155
138,Eglinton East (138),2020,Auto Theft,33
138,Eglinton East (138),2020,Break and Enter,22
138,Eglinton East (138),2020,Robbery,24
138,Eglinton East (138),2020,Theft Over,8
138,Eglinton East (138),2021,Assault,160
138,Eglinton East (138),2021,Auto Theft,43
138,Eglinton East (138),2021,Break and Enter,30
138,Eglinton East (138),2021,Robbery,17
138,Eglinton East (138),2021,Theft Over,2
138,Eglinton East (138),2022,Assault,172
138,Eglinton East (138),2022,Auto Theft,44
138,Eglinton East (138),2022,Break and Enter,39
138,Eglinton East (138),2022,Robbery,26
138,Eglinton East (138),2022,Theft Over,8
138,Eglinton East (138),2023,Assault,158
138,Eglinton East (138),2023,Auto Theft,54
138,Eglinton East (138),2023,Break and Enter,53
138,Eglinton East (138),2023,Robbery,35
138,Eglinton East (138),2023,Theft Over,10
138,Eglinton East (138),2024,Assault,192
138,Eglinton East (138),2024,Auto Theft,69
138,Eglinton East (138),2024,Break and Enter,35
138,Eglinton East (138),2024,Robbery,35
138,Eglinton East (138),2024,Theft Over,13
138,Eglinton East (138),2025,Assault,150
138,Eglinton East (138),2025,Auto Theft,50
138,Eglinton East (138),2025,Break and Enter,27
138,Eglinton East (138),2025,Robbery,17
138,Eglinton East (138),2025,Theft Over,12
139,Scarborough Village (139),2003,Assault,1
139,Scarborough Village (139),2007,Assault,3
139,Scarborough Village (139),2009,Assault,1
139,Scarborough Village (139),2010,Assault,2
139,Scarborough Village (139),2011,Assault,4
139,Scarborough Village (139),2012,Assault,2
139,Scarborough Village (139),2013,Assault,8
139,Scarborough Village (139),2014,Assault,161
139,Scarborough Village (139),2014,Auto Theft,20
139,Scarborough Village (139),2014,Break and Enter,50
139,Scarborough Village (139),2014,Robbery,30
139,Scarborough Village (139),2014,Theft Over,3
139,Scarborough Village (139),2015,Assault,147
139,Scarborough Village (139),2015,Auto Theft,15
139,Scarborough Village (139),2015,Break and Enter,48
139,Scarborough Village (139),2015,Robbery,34
139,Scarborough Village (139),2015,Theft Over,2
139,Scarborough Village (139),2016,Assault,195
139,Scarborough Village (139),2016,Auto Theft,9
139,Scarborough Village (139),2016,Break and Enter,34
139,Scarborough Village (139),2016,Robbery,25
139,Scarborough Village (139),2016,Theft Over,2
139,Scarborough Village (139),2017,Assault,152
139,Scarborough Village (139),2017,Auto Theft,22
139,Scarborough Village (139),2017,Break and Enter,32
139,Scarborough Village (139),2017,Robbery,24
139,Scarborough Village (139),2017,Theft Over,5
139,Scarborough Village (139),2018,Assault,181
139,Scarborough Village (139),2018,Auto Theft,20
139,Scarborough Village (139),2018,Break and Enter,45
139,Scarborough Village (139),2018,Robbery,11
139,Scarborough Village (139),2018,Theft Over,4
139,Scarborough Village (139),2019,Assault,178
139,Scarborough Village (139),2019,Auto Theft,21
139,Scarborough Village (139),2019,Break and Enter,41
139,Scarborough Village (139),2019,Robbery,28
139,Scarborough Village (139),2019,Theft Over,1
139,Scarborough Village (139),2020,Assault,178
139,Scarborough Village (139),2020,Auto Theft,21
139,Scarborough Village (139),2020,Break and Enter,27
139,Scarborough Village (139),2020,Robbery,17
139,Scarborough Village (139),2020,Theft Over,7
139,Scarborough Village (139),2021,Assault,121
139,Scarborough Village (139),2021,Auto Theft,26
139,Scarborough Village (139),2021,Break and Enter,22
139,Scarborough Village (139),2021,Robbery,15
139,Scarborough Village (139),2021,Theft Over,7
139,Scarborough Village (139),2022,Assault,154
139,Scarborough Village (139),2022,Auto Theft,25
139,Scarborough Village (139),2022,Break and Enter,20
139,Scarborough Village (139),2022,Robbery,9
139,Scarborough Village (139),2022,Theft Over,7
139,Scarborough Village (139),2023,Assault,156
139,Scarborough Village (139),2023,Auto Theft,48
139,Scarborough Village (139),2023,Break and Enter,36
139,Scarborough Village (139),2023,Robbery,24
139,Scarborough Village (139),2023,Theft Over,5
139,Scarborough Village (139),2024,Assault,142
139,Scarborough Village (139),2024,Auto Theft,67
139,Scarborough Village (139),2024,Break and Enter,30
139,Scarborough Village (139),2024,Robbery,27
139,Scarborough Village (139),2024,Theft Over,7
139,Scarborough Village (139),2025,Assault,99
139,Scarborough Village (139),2025,Auto Theft,42
139,Scarborough Village (139),2025,Break and Enter,35
139,Scarborough Village (139),2025,Robbery,18
139,Scarborough Village (139),2025,Theft Over,3
140,Guildwood (140),2007,Assault,2
140,Guildwood (140),2010,Assault,3
140,Guildwood (140),2012,Assault,2
140,Guildwood (140),2014,Assault,50
140,Guildwood (140),2014,Auto Theft,2
140,Guildwood (140),2014,Break and Enter,13
140,Guildwood (140),2014,Robbery,16
140,Guildwood (140),2014,Theft Over,1
140,Guildwood (140),2015,Assault,39
140,Guildwood (140),2015,Break and Enter,21
140,Guildwood (140),2015,Robbery,6
140,Guildwood (140),2015,Theft Over,2
140,Guildwood (140),2016,Assault,44
140,Guildwood (140),2016,Auto Theft,4
140,Guildwood (140),2016,Break and Enter,17
140,Guildwood (140),2016,Robbery,8
140,Guildwood (140),2016,Theft Over,1
140,Guildwood (140),2017,Assault,44
140,Guildwood (140),2017,Auto Theft,5
140,Guildwood (140),2017,Break and Enter,10
140,Guildwood (140),2017,Robbery,10
140,Guildwood (140),2017,Theft Over,4
140,Guildwood (140),2018,Assault,51
140,Guildwood (140),2018,Auto Theft,2
140,Guildwood (140),2018,Break and Enter,16
140,Guildwood (140),2018,Robbery,5
140,Guildwood (140),2018,Theft Over,1
140,Guildwood (140),2019,Assault,29
140,Guildwood (140),2019,Auto Theft,3
140,Guildwood (140),2019,Break and Enter,11
140,Guildwood (140),2019,Robbery,7
140,Guildwood (140),2019,Theft Over,2
140,Guildwood (140),2020,Assault,38
140,Guildwood (140),2020,Auto Theft,11
140,Guildwood (140),2020,Break and Enter,3
140,Guildwood (140),2020,Robbery,3
140,Guildwood (140),2021,Assault,33
140,Guildwood (140),2021,Auto Theft,13
140,Guildwood (140),2021,Break and Enter,7
140,Guildwood (140),2021,Robbery,4
140,Guildwood (140),2022,Assault,39
140,Guildwood (140),2022,Auto Theft,9
140,Guildwood (140),2022,Break and Enter,5
140,Guildwood (140),2022,Robbery,6
140,Guildwood (140),2022,Theft Over,2
140,Guildwood (140),2023,Assault,55
140,Guildwood (140),2023,Auto Theft,23
140,Guildwood (140),2023,Break and Enter,9
140,Guildwood (140),2023,Robbery,1
140,Guildwood (140),2023,Theft Over,5
140,Guildwood (140),2024,Assault,34
140,Guildwood (140),2024,Auto Theft,17
140,Guildwood (140),2024,Break and Enter,15
140,Guildwood (140),2024,Robbery,9
140,Guildwood (140),2024,Theft Over,1
140,Guildwood (140),2025,Assault,31
140,Guildwood (140),2025,Auto Theft,4
140,Guildwood (140),2025,Break and Enter,5
140,Guildwood (140),2025,Robbery,5
140,Guildwood (140),2025,Theft Over,2
141,Golfdale-Cedarbrae-Woburn (141),2001,Assault,3
141,Golfdale-Cedarbrae-Woburn (141),2007,Assault,3
141,Golfdale-Cedarbrae-Woburn (141),2008,Assault,2
141,Golfdale-Cedarbrae-Woburn (141),2010,Assault,3
141,Golfdale-Cedarbrae-Woburn (141),2011,Assault,1
141,Golfdale-Cedarbrae-Woburn (141),2012,Assault,1
141,Golfdale-Cedarbrae-Woburn (141),2013,Assault,3
141,Golfdale-Cedarbrae-Woburn (141),2013,Break and Enter,1
141,Golfdale-Cedarbrae-Woburn (141),2014,Assault,200
141,Golfdale-Cedarbrae-Woburn (141),2014,Auto Theft,22
141,Golfdale-Cedarbrae-Woburn (141),2014,Break and Enter,54
141,Golfdale-Cedarbrae-Woburn (141),2014,Robbery,41
141,Golfdale-Cedarbrae-Woburn (141),2014,Theft Over,3
141,Golfdale-Cedarbrae-Woburn (141),2015,Assault,224
141,Golfdale-Cedarbrae-Woburn (141),2015,Auto Theft,19
141,Golfdale-Cedarbrae-Woburn (141),2015,Break and Enter,60
141,Golfdale-Cedarbrae-Woburn (141),2015,Robbery,47
141,Golfdale-Cedarbrae-Woburn (141),2015,Theft Over,5
141,Golfdale-Cedarbrae-Woburn (141),2016,Assault,189
141,Golfdale-Cedarbrae-Woburn (141),2016,Auto Theft,10
141,Golfdale-Cedarbrae-Woburn (141),2016,Break and Enter,36
141,Golfdale-Cedarbrae-Woburn (141),2016,Robbery,38
141,Golfdale-Cedarbrae-Woburn (141),2016,Theft Over,6
141,Golfdale-Cedarbrae-Woburn (141),2017,Assault,235
141,Golfdale-Cedarbrae-Woburn (141),2017,Auto Theft,26
141,Golfdale-Cedarbrae-Woburn (141),2017,Break and Enter,49
141,Golfdale-Cedarbrae-Woburn (141),2017,Robbery,73
141,Golfdale-Cedarbrae-Woburn (141),2017,Theft Over,10
141,Golfdale-Cedarbrae-Woburn (141),2018,Assault,195
141,Golfdale-Cedarbrae-Woburn (141),2018,Auto Theft,33
141,Golfdale-Cedarbrae-Woburn (141),2018,Break and Enter,37
141,Golfdale-Cedarbrae-Woburn (141),2018,Robbery,37
141,Golfdale-Cedarbrae-Woburn (141),2018,Theft Over,4
141,Golfdale-Cedarbrae-Woburn (141),2019,Assault,218
141,Golfdale-Cedarbrae-Woburn (141),2019,Auto Theft,24
141,Golfdale-Cedarbrae-Woburn (141),2019,Break and Enter,41
141,Golfdale-Cedarbrae-Woburn (141),2019,Robbery,47
141,Golfdale-Cedarbrae-Woburn (141),2019,Theft Over,4
141,Golfdale-Cedarbrae-Woburn (141),2020,Assault,169
141,Golfdale-Cedarbrae-Woburn (141),2020,Auto Theft,37
141,Golfdale-Cedarbrae-Woburn (141),2020,Break and Enter,40
141,Golfdale-Cedarbrae-Woburn (141),2020,Robbery,28
141,Golfdale-Cedarbrae-Woburn (141),2020,Theft Over,5
141,Golfdale-Cedarbrae-Woburn (141),2021,Assault,176
141,Golfdale-Cedarbrae-Woburn (141),2021,Auto Theft,49
141,Golfdale-Cedarbrae-Woburn (141),2021,Break and Enter,27
141,Golfdale-Cedarbrae-Woburn (141),2021,Robbery,21
141,Golfdale-Cedarbrae-Woburn (141),2021,Theft Over,4
141,Golfdale-Cedarbrae-Woburn (141),2022,Assault,192
141,Golfdale-Cedarbrae-Woburn (141),2022,Auto Theft,76
141,Golfdale-Cedarbrae-Woburn (141),2022,Break and Enter,28
141,Golfdale-Cedarbrae-Woburn (141),2022,Robbery,15
141,Golfdale-Cedarbrae-Woburn (141),2022,Theft Over,6
141,Golfdale-Cedarbrae-Woburn (141),2023,Assault,193
141,Golfdale-Cedarbrae-Woburn (141),2023,Auto Theft,77
141,Golfdale-Cedarbrae-Woburn (141),2023,Break and Enter,25
141,Golfdale-Cedarbrae-Woburn (141),2023,Robbery,30
141,Golfdale-Cedarbrae-Woburn (141),2023,Theft Over,9
141,Golfdale-Cedarbrae-Woburn (141),2024,Assault,188
141,Golfdale-Cedarbrae-Woburn (141),2024,Auto Theft,61
141,Golfdale-Cedarbrae-Woburn (141),2024,Break and Enter,34
141,Golfdale-Cedarbrae-Woburn (141),2024,Robbery,32
141,Golfdale-Cedarbrae-Woburn (141),2024,Theft Over,7
141,Golfdale-Cedarbrae-Woburn (141),2025,Assault,115
141,Golfdale-Cedarbrae-Woburn (141),2025,Auto Theft,60
141,Golfdale-Cedarbrae-Woburn (141),2025,Break and Enter,28
141,Golfdale-Cedarbrae-Woburn (141),2025,Robbery,21
141,Golfdale-Cedarbrae-Woburn (141),2025,Theft Over,12
142,Woburn North (142),2000,Assault,1
142,Woburn North (142),2005,Assault,3
142,Woburn North (142),2009,Assault,1
142,Woburn North (142),2010,Assault,2
142,Woburn North (142),2011,Assault,4
142,Woburn North (142),2012,Assault,2
142,Woburn North (142),2012,Auto Theft,1
142,Woburn North (142),2013,Assault,2
142,Woburn North (142),2013,Break and Enter,2
142,Woburn North (142),2014,Assault,164
142,Woburn North (142),2014,Auto Theft,27
142,Woburn North (142),2014,Break and Enter,67
142,Woburn North (142),2014,Robbery,44
142,Woburn North (142),2014,Theft Over,8
142,Woburn North (142),2015,Assault,180
142,Woburn North (142),2015,Auto Theft,15
142,Woburn North (142),2015,Break and Enter,85
142,Woburn North (142),2015,Robbery,40
142,Woburn North (142),2015,Theft Over,8
142,Woburn North (142),2016,Assault,170
142,Woburn North (142),2016,Auto Theft,23
142,Woburn North (142),2016,Break and Enter,42
142,Woburn North (142),2016,Robbery,35
142,Woburn North (142),2016,Theft Over,10
142,Woburn North (142),2017,Assault,189
142,Woburn North (142),2017,Auto Theft,21
142,Woburn North (142),2017,Break and Enter,38
142,Woburn North (142),2017,Robbery,54
142,Woburn North (142),2017,Theft Over,13
142,Woburn North (142),2018,Assault,192
142,Woburn North (142),2018,Auto Theft,25
142,Woburn North (142),2018,Break and Enter,61
142,Woburn North (142),2018,Robbery,38
142,Woburn North (142),2018,Theft Over,10
142,Woburn North (142),2019,Assault,219
142,Woburn North (142),2019,Auto Theft,40
142,Woburn North (142),2019,Break and Enter,60
142,Woburn North (142),2019,Robbery,19
142,Woburn North (142),2019,Theft Over,5
142,Woburn North (142),2020,Assault,180
142,Woburn North (142),2020,Auto Theft,63
142,Woburn North (142),2020,Break and Enter,26
142,Woburn North (142),2020,Robbery,26
142,Woburn North (142),2020,Theft Over,12
142,Woburn North (142),2021,Assault,181
142,Woburn North (142),2021,Auto Theft,55
142,Woburn North (142),2021,Break and Enter,29
142,Woburn North (142),2021,Robbery,12
142,Woburn North (142),2021,Theft Over,8
142,Woburn North (142),2022,Assault,192
142,Woburn North (142),2022,Auto Theft,107
142,Woburn North (142),2022,Break and Enter,33
142,Woburn North (142),2022,Robbery,26
142,Woburn North (142),2022,Theft Over,12
142,Woburn North (142),2023,Assault,190
142,Woburn North (142),2023,Auto Theft,106
142,Woburn North (142),2023,Break and Enter,45
142,Woburn North (142),2023,Robbery,25
142,Woburn North (142),2023,Theft Over,12
142,Woburn North (142),2024,Assault,204
142,Woburn North (142),2024,Auto Theft,88
142,Woburn North (142),2024,Break and Enter,30
142,Woburn North (142),2024,Robbery,26
142,Woburn North (142),2024,Theft Over,8
142,Woburn North (142),2025,Assault,146
142,Woburn North (142),2025,Auto Theft,60
142,Woburn North (142),2025,Break and Enter,41
142,Woburn North (142),2025,Robbery,20
142,Woburn North (142),2025,Theft Over,10
143,West Rouge (143),2001,Assault,1
143,West Rouge (143),2003,Assault,1
143,West Rouge (143),2005,Assault,1
143,West Rouge (143),2008,Assault,4
143,West Rouge (143),2010,Assault,6
143,West Rouge (143),2012,Assault,3
143,West Rouge (143),2013,Assault,4
143,West Rouge (143),2013,Break and Enter,1
143,West Rouge (143),2014,Assault,81
143,West Rouge (143),2014,Auto Theft,30
143,West Rouge (143),2014,Break and Enter,36
143,West Rouge (143),2014,Robbery,12
143,West Rouge (143),2014,Theft Over,3
143,West Rouge (143),2015,Assault,58
143,West Rouge (143),2015,Auto Theft,29
143,West Rouge (143),2015,Break and Enter,32
143,West Rouge (143),2015,Robbery,9
143,West Rouge (143),2015,Theft Over,2
143,West Rouge (143),2016,Assault,62
143,West Rouge (143),2016,Auto Theft,7
143,West Rouge (143),2016,Break and Enter,35
143,West Rouge (143),2016,Robbery,9
143,West Rouge (143),2016,Theft Over,3
143,West Rouge (143),2017,Assault,89
143,West Rouge (143),2017,Auto Theft,8
143,West Rouge (143),2017,Break and Enter,40
143,West Rouge (143),2017,Robbery,20
143,West Rouge (143),2017,Theft Over,5
143,West Rouge (143),2018,Assault,80
143,West Rouge (143),2018,Auto Theft,14
143,West Rouge (143),2018,Break and Enter,36
143,West Rouge (143),2018,Robbery,13
143,West Rouge (143),2018,Theft Over,5
143,West Rouge (143),2019,Assault,75
143,West Rouge (143),2019,Auto Theft,31
143,West Rouge (143),2019,Break and Enter,23
143,West Rouge (143),2019,Robbery,20
143,West Rouge (143),2019,Theft Over,4
143,West Rouge (143),2020,Assault,66
143,West Rouge (143),2020,Auto Theft,20
143,West Rouge (143),2020,Break and Enter,19
143,West Rouge (143),2020,Robbery,26
143,West Rouge (143),2020,Theft Over,3
143,West Rouge (143),2021,Assault,65
143,West Rouge (143),2021,Auto Theft,38
143,West Rouge (143),2021,Break and Enter,22
143,West Rouge (143),2021,Robbery,7
143,West Rouge (143),2021,Theft Over,4
143,West Rouge (143),2022,Assault,58
143,West Rouge (143),2022,Auto Theft,68
143,West Rouge (143),2022,Break and Enter,22
143,West Rouge (143),2022,Robbery,14
143,West Rouge (143),2022,Theft Over,4
143,West Rouge (143),2023,Assault,76
143,West Rouge (143),2023,Auto Theft,106
143,West Rouge (143),2023,Break and Enter,26
143,West Rouge (143),2023,Robbery,22
143,West Rouge (143),2023,Theft Over,5
143,West Rouge (143),2024,Assault,71
143,West Rouge (143),2024,Auto Theft,84
143,West Rouge (143),2024,Break and Enter,21
143,West Rouge (143),2024,Robbery,18
143,West Rouge (143),2024,Theft Over,3
143,West Rouge (143),2025,Assault,47
143,West Rouge (143),2025,Auto Theft,72
143,West Rouge (143),2025,Break and Enter,8
143,West Rouge (143),2025,Robbery,10
143,West Rouge (143),2025,Theft Over,7
144,Morningside Heights (144),2000,Assault,1
144,Morningside Heights (144),2002,Assault,1
144,Morningside Heights (144),2004,Assault,3
144,Morningside Heights (144),2005,Assault,4
144,Morningside Heights (144),2007,Assault,2
144,Morningside Heights (144),2008,Assault,1
144,Morningside Heights (144),2009,Assault,2
144,Morningside Heights (144),2011,Assault,1
144,Morningside Heights (144),2012,Assault,2
144,Morningside Heights (144),2013,Assault,6
144,Morningside Heights (144),2014,Assault,99
144,Morningside Heights (144),2014,Auto Theft,31
144,Morningside Heights (144),2014,Break and Enter,39
144,Morningside Heights (144),2014,Robbery,15
144,Morningside Heights (144),2014,Theft Over,7
144,Morningside Heights (144),2015,Assault,107
144,Morningside Heights (144),2015,Auto Theft,23
144,Morningside Heights (144),2015,Break and Enter,41
144,Morningside Heights (144),2015,Robbery,26
144,Morningside Heights (144),2015,Theft Over,8
144,Morningside Heights (144),2016,Assault,86
144,Morningside Heights (144),2016,Auto Theft,16
144,Morningside Heights (144),2016,Break and Enter,41
144,Morningside Heights (144),2016,Robbery,26
144,Morningside Heights (144),2016,Theft Over,8
144,Morningside Heights (144),2017,Assault,109
144,Morningside Heights (144),2017,Auto Theft,25
144,Morningside Heights (144),2017,Break and Enter,30
144,Morningside Heights (144),2017,Robbery,24
144,Morningside Heights (144),2017,Theft Over,6
144,Morningside Heights (144),2018,Assault,101
144,Morningside Heights (144),2018,Auto Theft,46
144,Morningside Heights (144),2018,Break and Enter,47
144,Morningside Heights (144),2018,Robbery,19
144,Morningside Heights (144),2018,Theft Over,11
144,Morningside Heights (144),2019,Assault,115
144,Morningside Heights (144),2019,Auto Theft,55
144,Morningside Heights (144),2019,Break and Enter,34
144,Morningside Heights (144),2019,Robbery,16
144,Morningside Heights (144),2019,Theft Over,10
144,Morningside Heights (144),2020,Assault,86
144,Morningside Heights (144),2020,Auto Theft,41
144,Morningside Heights (144),2020,Break and Enter,19
144,Morningside Heights (144),2020,Robbery,14
144,Morningside Heights (144),2020,Theft Over,7
144,Morningside Heights (144),2021,Assault,82
144,Morningside Heights (144),2021,Auto Theft,76
144,Morningside Heights (144),2021,Break and Enter,25
144,Morningside Heights (144),2021,Robbery,12
144,Morningside Heights (144),2021,Theft Over,7
144,Morningside Heights (144),2022,Assault,106
144,Morningside Heights (144),2022,Auto Theft,132
144,Morningside Heights (144),2022,Break and Enter,24
144,Morningside Heights (144),2022,Robbery,27
144,Morningside Heights (144),2022,Theft Over,15
144,Morningside Heights (144),2023,Assault,119
144,Morningside Heights (144),2023,Auto Theft,158
144,Morningside Heights (144),2023,Break and Enter,33
144,Morningside Heights (144),2023,Robbery,24
144,Morningside Heights (144),2023,Theft Over,15
144,Morningside Heights (144),2024,Assault,124
144,Morningside Heights (144),2024,Auto Theft,135
144,Morningside Heights (144),2024,Break and Enter,39
144,Morningside Heights (144),2024,Robbery,22
144,Morningside Heights (144),2024,Theft Over,10
144,Morningside Heights (144),2025,Assault,93
144,Morningside Heights (144),2025,Auto Theft,68
144,Morningside Heights (144),2025,Break and Enter,26
144,Morningside Heights (144),2025,Robbery,27
144,Morningside Heights (144),2025,Theft Over,14
145,Malvern West (145),2004,Assault,1
145,Malvern West (145),2008,Assault,1
145,Malvern West (145),2011,Assault,2
145,Malvern West (145),2012,Assault,1
145,Malvern West (145),2013,Assault,4
145,Malvern West (145),2014,Assault,73
145,Malvern West (145),2014,Auto Theft,7
145,Malvern West (145),2014,Break and Enter,34
145,Malvern West (145),2014,Robbery,15
145,Malvern West (145),2014,Theft Over,5
145,Malvern West (145),2015,Assault,94
145,Malvern West (145),2015,Auto Theft,18
145,Malvern West (145),2015,Break and Enter,21
145,Malvern West (145),2015,Robbery,20
145,Malvern West (145),2015,Theft Over,4
145,Malvern West (145),2016,Assault,116
145,Malvern West (145),2016,Auto Theft,18
145,Malvern West (145),2016,Break and Enter,25
145,Malvern West (145),2016,Robbery,34
145,Malvern West (145),2016,Theft Over,5
145,Malvern West (145),2017,Assault,112
145,Malvern West (145),2017,Auto Theft,30
145,Malvern West (145),2017,Break and Enter,11
145,Malvern West (145),2017,Robbery,32
145,Malvern West (145),2017,Theft Over,3
145,Malvern West (145),2018,Assault,100
145,Malvern West (145),2018,Auto Theft,26
145,Malvern West (145),2018,Break and Enter,32
145,Malvern West (145),2018,Robbery,21
145,Malvern West (145),2018,Theft Over,11
145,Malvern West (145),2019,Assault,122
145,Malvern West (145),2019,Auto Theft,38
145,Malvern West (145),2019,Break and Enter,28
145,Malvern West (145),2019,Robbery,25
145,Malvern West (145),2019,Theft Over,7
145,Malvern West (145),2020,Assault,79
145,Malvern West (145),2020,Auto Theft,24
145,Malvern West (145),2020,Break and Enter,11
145,Malvern West (145),2020,Robbery,8
145,Malvern West (145),2020,Theft Over,1
145,Malvern West (145),2021,Assault,86
145,Malvern West (145),2021,Auto Theft,22
145,Malvern West (145),2021,Break and Enter,14
145,Malvern West (145),2021,Robbery,20
145,Malvern West (145),2021,Theft Over,2
145,Malvern West (145),2022,Assault,90
145,Malvern West (145),2022,Auto Theft,55
145,Malvern West (145),2022,Break and Enter,8
145,Malvern West (145),2022,Robbery,15
145,Malvern West (145),2022,Theft Over,4
145,Malvern West (145),2023,Assault,87
145,Malvern West (145),2023,Auto Theft,58
145,Malvern West (145),2023,Break and Enter,16
145,Malvern West (145),2023,Robbery,14
145,Malvern West (145),2023,Theft Over,1
145,Malvern West (145),2024,Assault,96
145,Malvern West (145),2024,Auto Theft,67
145,Malvern West (145),2024,Break and Enter,17
145,Malvern West (145),2024,Robbery,15
145,Malvern West (145),2024,Theft Over,6
145,Malvern West (145),2025,Assault,78
145,Malvern West (145),2025,Auto Theft,41
145,Malvern West (145),2025,Break and Enter,5
145,Malvern West (145),2025,Robbery,12
145,Malvern West (145),2025,Theft Over,9
146,Malvern East (146),2000,Assault,1
146,Malvern East (146),2000,Auto Theft,1
146,Malvern East (146),2009,Assault,1
146,Malvern East (146),2010,Assault,6
146,Malvern East (146),2011,Assault,2
146,Malvern East (146),2011,Break and Enter,1
146,Malvern East (146),2012,Assault,2
146,Malvern East (146),2013,Assault,4
146,Malvern East (146),2014,Assault,140
146,Malvern East (146),2014,Auto Theft,17
146,Malvern East (146),2014,Break and Enter,29
146,Malvern East (146),2014,Robbery,24
146,Malvern East (146),2014,Theft Over,6
146,Malvern East (146),2015,Assault,191
146,Malvern East (146),2015,Auto Theft,14
146,Malvern East (146),2015,Break and Enter,21
146,Malvern East (146),2015,Robbery,28
146,Malvern East (146),2015,Theft Over,1
146,Malvern East (146),2016,Assault,172
146,Malvern East (146),2016,Auto Theft,18
146,Malvern East (146),2016,Break and Enter,41
146,Malvern East (146),2016,Robbery,29
146,Malvern East (146),2016,Theft Over,3
146,Malvern East (146),2017,Assault,191
146,Malvern East (146),2017,Auto Theft,27
146,Malvern East (146),2017,Break and Enter,23
146,Malvern East (146),2017,Robbery,33
146,Malvern East (146),2017,Theft Over,3
146,Malvern East (146),2018,Assault,173
146,Malvern East (146),2018,Auto Theft,36
146,Malvern East (146),2018,Break and Enter,34
146,Malvern East (146),2018,Robbery,32
146,Malvern East (146),2018,Theft Over,4
146,Malvern East (146),2019,Assault,216
146,Malvern East (146),2019,Auto Theft,40
146,Malvern East (146),2019,Break and Enter,14
146,Malvern East (146),2019,Robbery,23
146,Malvern East (146),2019,Theft Over,3
146,Malvern East (146),2020,Assault,164
146,Malvern East (146),2020,Auto Theft,41
146,Malvern East (146),2020,Break and Enter,14
146,Malvern East (146),2020,Robbery,17
146,Malvern East (146),2020,Theft Over,6
146,Malvern East (146),2021,Assault,140
146,Malvern East (146),2021,Auto Theft,44
146,Malvern East (146),2021,Break and Enter,21
146,Malvern East (146),2021,Robbery,21
146,Malvern East (146),2021,Theft Over,1
146,Malvern East (146),2022,Assault,121
146,Malvern East (146),2022,Auto Theft,45
146,Malvern East (146),2022,Break and Enter,16
146,Malvern East (146),2022,Robbery,17
146,Malvern East (146),2022,Theft Over,7
146,Malvern East (146),2023,Assault,146
146,Malvern East (146),2023,Auto Theft,67
146,Malvern East (146),2023,Break and Enter,32
146,Malvern East (146),2023,Robbery,20
146,Malvern East (146),2024,Assault,135
146,Malvern East (146),2024,Auto Theft,78
146,Malvern East (146),2024,Break and Enter,15
146,Malvern East (146),2024,Robbery,17
